;Index;Tema;Pregunta;Lugar;Lema;Respuesta;Respuesta(Fon);Provincia;Dialectos;PalabraBase
175331;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Ahetze;idíak;idíak;;Lapurdi;Nafar-Lapurtarra;
175332;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Aia;iriyak;íriyak;;Gipuzkoa;Erdialdekoa;
175333;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Aldude;idiak;ídiák;;NafarroaBehera;Nafar-Lapurtarra;
175334;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Alkotz;idiek;idíek;;Nafarroa;Nafarra;
175335;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Alkotz;erríek;erríek;;Nafarroa;Nafarra;
175336;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Altzai;idíak;idíak;;Zuberoa;Zuberotarra;
175337;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Altzai;eztík;beharrik;;Zuberoa;Zuberotarra;
175338;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Altzürükü;idíak;idíak;;Zuberoa;Zuberotarra;
175339;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Altzürükü;eztík;eztík;;Zuberoa;Zuberotarra;
175340;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Amezketa;eztík;errík;;Gipuzkoa;Erdialdekoa;
175341;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Andoain;irik;irík;;Gipuzkoa;Erdialdekoa;
175342;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Aniz;ídiék;ídiék;;Nafarroa;Nafarra;
175343;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Aramaio;iri¡ek;irí¡ek;;Araba;Mendebaldekoa;
175344;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Araotz (Oñati);iri¡ak;irí¡ak;;Gipuzkoa;Mendebaldekoa;
175345;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Arbizu;iriddek;íriddék;;Nafarroa;Nafarra;
175350;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Armendaritze;idíak;ídiak;;NafarroaBehera;Nafar-Lapurtarra;
175351;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Armendaritze;ídjak;ídiak;;NafarroaBehera;Nafar-Lapurtarra;
175352;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Arnegi;idiak;idiák;;NafarroaBehera;Nafar-Lapurtarra;
175353;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Arrangoitze;idíak;idíak;;Lapurdi;Nafar-Lapurtarra;
175354;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Arrasate;idi¡ek;idí¡ek;;Gipuzkoa;Mendebaldekoa;
175355;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Arrazola (Atxondo);iri¡ek;irí¡ek;;Bizkaia;Mendebaldekoa;
175356;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Arrieta;idi¡ek;idí¡ek;;Bizkaia;Mendebaldekoa;
175358;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Arrueta;idiak;idiák;;NafarroaBehera;Nafar-Lapurtarra;
175359;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Asteasu;irik;írík;;Gipuzkoa;Erdialdekoa;
175360;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Ataun;irik;irík;;Gipuzkoa;Erdialdekoa;
175361;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Ataun;iriik;íriík;;Gipuzkoa;Erdialdekoa;
175362;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Azkaine;idíyak;idíyak;;Lapurdi;Nafar-Lapurtarra;
175363;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Azkoitia;iri¡ek;íri¡ék;;Gipuzkoa;Erdialdekoa;
175364;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Azpeitia;iriyek;iríyek;;Gipuzkoa;Erdialdekoa;
175365;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Baigorri;idiak;idiák;;NafarroaBehera;Nafar-Lapurtarra;
175366;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Bakio;idi¡ek;idí¡ek;;Bizkaia;Mendebaldekoa;
175367;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Bardoze;idíak;ídiak;;Lapurdi;Nafar-Lapurtarra;
175368;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Bardoze;ídjak;ídiak;;Lapurdi;Nafar-Lapurtarra;
175369;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Barkoxe;idik;idík;;Zuberoa;Zuberotarra;
175370;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Bastida;idiak;idiák;;NafarroaBehera;Nafar-Lapurtarra;
175371;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Beasain;irik;írik;;Gipuzkoa;Erdialdekoa;
175372;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Behorlegi;idíak;ídiak;;NafarroaBehera;Nafar-Lapurtarra;
175373;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Behorlegi;ídjak;ídiak;;NafarroaBehera;Nafar-Lapurtarra;
175374;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Beizama;irik;írík;;Gipuzkoa;Erdialdekoa;
175375;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Bergara;idixak;ídixak;;Gipuzkoa;Mendebaldekoa;
175376;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Bermeo;idi¡ek;idí¡ek;;Bizkaia;Mendebaldekoa;
175377;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Berriz;idi¡ek;idí¡ek;;Bizkaia;Mendebaldekoa;
175378;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Beruete;idik;idík;;Nafarroa;Nafarra;
175379;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Beskoitze;idíak;ídiak;;Lapurdi;Nafar-Lapurtarra;
175380;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Beskoitze;ídjak;ídiak;;Lapurdi;Nafar-Lapurtarra;
175381;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Beskoitze;idiak;idiák;;Lapurdi;Nafar-Lapurtarra;
175382;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Bidarrai;idiak;idiák;;NafarroaBehera;Nafar-Lapurtarra;
175384;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Busturia;idi¡ek;idí¡ek;;Bizkaia;Mendebaldekoa;
175385;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Deba;irixak;írixák;;Gipuzkoa;Mendebaldekoa;
175386;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Dima;idiek;idíek;;Bizkaia;Mendebaldekoa;
175387;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Domintxaine;idiak;idiák;;Zuberoa;Zuberotarra;
175388;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Domintxaine;ídjak;azpiák;;Zuberoa;Zuberotarra;
175389;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Donamaria;idíyak;idíyak;;Nafarroa;Nafarra;
175390;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Donibane Lohizune;iriak;iríak;;Lapurdi;Nafar-Lapurtarra;
175392;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Dorrao / Torrano;iriddek;ídiddék;;Nafarroa;Nafarra;
175393;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Dorrao / Torrano;iriddek;iríddek;;Nafarroa;Nafarra;
175395;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Elantxobe;errí¡ek;errí¡ek;;Bizkaia;Mendebaldekoa;
175396;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Elduain;irik;irík;;Gipuzkoa;Erdialdekoa;
175397;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Elgoibar;irixak;iríxak;;Gipuzkoa;Mendebaldekoa;
175398;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Elorrio;idi¡ak;idí¡ak;;Bizkaia;Mendebaldekoa;
175401;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Errezil;iriik;íriík;;Gipuzkoa;Erdialdekoa;
175402;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Errigoiti;idi¡ek;idí¡ek;;Bizkaia;Mendebaldekoa;
175403;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Eskiula;idíak;idíak;;Zuberoa;Zuberotarra;
175404;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Eskiula;eztík;behík;;Zuberoa;Zuberotarra;
175405;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Eskiula;eztík;titík;;Zuberoa;Zuberotarra;
175406;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Eskiula;eztík;herrik;;Zuberoa;Zuberotarra;
175407;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Etxalar;idíyak;idíyak;;Nafarroa;Nafarra;
175408;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Etxalar;xerríyek;xerríyek;;Nafarroa;Nafarra;
175409;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Etxaleku;idik;ídík;;Nafarroa;Nafarra;
175410;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Etxarri (Larraun);idik;ídík;;Nafarroa;Nafarra;
175413;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Eugi;idiek;ídiek;;Nafarroa;Nafarra;
175414;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Eugi;ídjek;ídiek;;Nafarroa;Nafarra;
175415;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Ezkio-Itsaso;iriik;íriík;;Gipuzkoa;Erdialdekoa;
175416;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Ezkurra;idik;idík;;Nafarroa;Nafarra;
175417;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Ezterenzubi;idiak;idiák;;NafarroaBehera;Nafar-Lapurtarra;
175418;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Gaintza;irik;írík;;Nafarroa;Nafarra;
175419;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Gamarte;idíak;ídiak;;NafarroaBehera;Nafar-Lapurtarra;
175420;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Gamarte;ídjak;ídiak;;NafarroaBehera;Nafar-Lapurtarra;
175421;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Gamiz-Fika;idi¡ek;idí¡ek;;Bizkaia;Mendebaldekoa;
175422;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Garrüze;idiak;idiák;;NafarroaBehera;Nafar-Lapurtarra;
175423;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Getaria;iriyak;iriyák;;Gipuzkoa;Erdialdekoa;
175424;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Getxo;idik;ídik;;Bizkaia;Mendebaldekoa;
175425;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Gizaburuaga;idi¡ek;ídi¡ek;;Bizkaia;Mendebaldekoa;
175426;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Goizueta;idik;idík;;Nafarroa;Nafarra;
175427;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Hazparne;idíak;idíak;;Lapurdi;Nafar-Lapurtarra;
175428;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Hendaia;idíyak;idíyak;;Lapurdi;Nafar-Lapurtarra;
175430;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Hondarribia;iriyak;iríyak;;Gipuzkoa;Erdialdekoa;
175431;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Ibarruri (Muxika);idi¡ek;ídi¡ek;;Bizkaia;Mendebaldekoa;
175432;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Igoa;idik;idík;;Nafarroa;Nafarra;
175433;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Ikaztegieta;irik;irík;;Gipuzkoa;Erdialdekoa;
175434;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Irisarri;idiak;idiák;;NafarroaBehera;Nafar-Lapurtarra;
175435;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Itsasu;idíak;idíak;;Lapurdi;Nafar-Lapurtarra;
175436;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Izturitze;idiak;idiák;;NafarroaBehera;Nafar-Lapurtarra;
175437;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Jaurrieta;idíak;ídiak;;Nafarroa;Nafarra;
175438;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Jaurrieta;ídjak;ídiak;;Nafarroa;Nafarra;
175439;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Jutsi;idiak;idiak;;NafarroaBehera;Nafar-Lapurtarra;
175440;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Kortezubi;idi¡ek;ídi¡ek;;Bizkaia;Mendebaldekoa;
175441;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Landibarre;idiak;idiák;;NafarroaBehera;Nafar-Lapurtarra;
175442;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Larrabetzu;idiek;ídiek;;Bizkaia;Mendebaldekoa;
175443;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Larrabetzu;ídjek;ídiek;;Bizkaia;Mendebaldekoa;
175444;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Larraine;idíak;idíak;;Zuberoa;Zuberotarra;
175445;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Larzabale;idiak;idiák;;NafarroaBehera;Nafar-Lapurtarra;
175448;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Laukiz;idik;ídik;;Bizkaia;Mendebaldekoa;
175449;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Legazpi;idik;idik;;Gipuzkoa;Erdialdekoa;
175450;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Leintz Gatzaga;iri¡ak;irí¡ak;;Gipuzkoa;Mendebaldekoa;
175451;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Leioa;idiek;idíek;;Bizkaia;Mendebaldekoa;
175452;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Leitza;idik;idík;;Nafarroa;Nafarra;
175453;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Lekaroz;idiak;idiák;;Nafarroa;Nafarra;
175454;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Lekeitio;mendí¡ak;mendí¡ak;;Bizkaia;Mendebaldekoa;
175455;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Lemoa;idiek;idíek;;Bizkaia;Mendebaldekoa;
175456;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Lemoiz;idik;ídik;;Bizkaia;Mendebaldekoa;
175457;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Luzaide / Valcarlos;idiak;ídiák;;Nafarroa;Nafarra;
175458;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Makea;idíak;idíak;;Lapurdi;Nafar-Lapurtarra;
175459;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Mañaria;idi¡ek;ídi¡ek;;Bizkaia;Mendebaldekoa;
175460;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Mendaro;irixak;iríxák;;Gipuzkoa;Mendebaldekoa;
175461;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Mendata;idi¡ek;ídi¡ek;;Bizkaia;Mendebaldekoa;
175463;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Montori;idíak;idíak;;Zuberoa;Zuberotarra;
175464;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Mugerre;idíak;idíak;;Lapurdi;Nafar-Lapurtarra;
175465;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Mungia;idiek;idíek;;Bizkaia;Mendebaldekoa;
175466;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Oderitz;idik;ídík;;Nafarroa;Nafarra;
175467;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Oiartzun;iriyak;iriyák;;Gipuzkoa;Erdialdekoa;
175468;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Oñati;idi¡ak;idí¡ak;;Gipuzkoa;Mendebaldekoa;
175469;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Ondarroa;mendíxak;mendíxak;;Bizkaia;Mendebaldekoa;
175470;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Orexa;iriak;íriák;;Gipuzkoa;Erdialdekoa;
175471;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Orio;iriyak;íriyak;;Gipuzkoa;Erdialdekoa;
175472;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Orozko;idiek;idíek;;Bizkaia;Mendebaldekoa;
175473;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Otxandio;iri¡ek;irí¡ek;;Bizkaia;Mendebaldekoa;
175474;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Pagola;idíak;idíak;;Zuberoa;Zuberotarra;
175475;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Pasaia;iriyak;íriyák;;Gipuzkoa;Erdialdekoa;
175476;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Santa Grazi;idíak;idíak;;Zuberoa;Zuberotarra;
175477;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Sara;idiak;ídiák;;Lapurdi;Nafar-Lapurtarra;
175478;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Senpere;idíak;idíak;;Lapurdi;Nafar-Lapurtarra;
175479;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Sohüta;idik;idík;;Zuberoa;Zuberotarra;
175480;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Sondika;idiek;idíek;;Bizkaia;Mendebaldekoa;
175481;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Suarbe;idiek;idíek;;Nafarroa;Nafarra;
175482;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Sunbilla;idíyeg;idíyeg;;Nafarroa;Nafarra;
175483;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Tolosa;irik;irík;;Gipuzkoa;Erdialdekoa;
175484;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Tolosa;írig;írig;;Gipuzkoa;Erdialdekoa;
175485;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Uharte Garazi;idiak;idiák;;NafarroaBehera;Nafar-Lapurtarra;
175486;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Urdiain;ídiyék;ídiyék;;Nafarroa;Nafarra;
175487;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Urdiñarbe;idik;idík;;Zuberoa;Zuberotarra;
175488;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Urketa;idíak;ídiak;;Lapurdi;Nafar-Lapurtarra;
175489;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Urketa;ídjak;ídiak;;Lapurdi;Nafar-Lapurtarra;
175490;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Urretxu;idik;idík;;Gipuzkoa;Erdialdekoa;
175491;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Ürrüstoi;idik;idík;;Zuberoa;Zuberotarra;
175492;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Uztaritze;idíak;idíak;;Lapurdi;Nafar-Lapurtarra;
175493;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Zaratamo;idi¡ek;idí¡ek;;Bizkaia;Mendebaldekoa;
175494;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Zeanuri;idiek;idíek;;Bizkaia;Mendebaldekoa;
175495;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Zeberio;idiek;idíek;;Bizkaia;Mendebaldekoa;
175496;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Zegama;idik;ídík;;Gipuzkoa;Erdialdekoa;
175497;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Zilbeti;idiek;ídiek;;Nafarroa;Nafarra;
175498;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Zilbeti;ídjek;ídiek;;Nafarroa;Nafarra;
175500;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Zornotza;idi¡ek;idí¡ek;;Bizkaia;Mendebaldekoa;
175501;1054;Izen morfologia: izen arrunten deklinabide;i + ak;Zugarramurdi;idiak;ídiák;;Nafarroa;Nafarra;
175505;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Ahetze;idiak;idíak;;Lapurdi;Nafar-Lapurtarra;
175506;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Aia;iriyak;iríyak;;Gipuzkoa;Erdialdekoa;
175507;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Aldude;idiak;idiák;;NafarroaBehera;Nafar-Lapurtarra;
175508;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Aldude;ídjak;idiák;;NafarroaBehera;Nafar-Lapurtarra;
175509;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Alkotz;idiék;idíek;;Nafarroa;Nafarra;
175510;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Alkotz;idíek;idíek;;Nafarroa;Nafarra;
175511;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Altzai;idiak;idíak;;Zuberoa;Zuberotarra;
175512;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Altzürükü;idiak;idíak;;Zuberoa;Zuberotarra;
175513;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Amezketa;idiik;iríik;;Gipuzkoa;Erdialdekoa;
175514;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Amezketa;idik;írík;;Gipuzkoa;Erdialdekoa;
175515;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Andoain;iriyak;íríyák;;Gipuzkoa;Erdialdekoa;
175516;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Aniz;idiék;idiég;;Nafarroa;Nafarra;
175517;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Aramaio;idi¡ek;irí¡ek;;Araba;Mendebaldekoa;
175518;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Araotz (Oñati);idi¡ak;irí¡ak;;Gipuzkoa;Mendebaldekoa;
175519;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Arbizu;iriddek;íriddék;;Nafarroa;Nafarra;
175520;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Armendaritze;idiak;ídiak;;NafarroaBehera;Nafar-Lapurtarra;
175521;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Armendaritze;ídjak;ídiak;;NafarroaBehera;Nafar-Lapurtarra;
175522;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Arnegi;idiak;idiák;;NafarroaBehera;Nafar-Lapurtarra;
175523;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Arnegi;ídjak;idiák;;NafarroaBehera;Nafar-Lapurtarra;
175524;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Arrangoitze;idiak;idiák;;Lapurdi;Nafar-Lapurtarra;
175525;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Arrangoitze;ídjak;idiák;;Lapurdi;Nafar-Lapurtarra;
175526;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Arrasate;idi¡ek;idí¡ek;;Gipuzkoa;Mendebaldekoa;
175527;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Arrazola (Atxondo);idi¡ek;irí¡ek;;Bizkaia;Mendebaldekoa;
175528;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Arrazola (Atxondo);idi¡ek;iri¡ék;;Bizkaia;Mendebaldekoa;
175529;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Arrieta;idi¡ek;idi¡ék;;Bizkaia;Mendebaldekoa;
175531;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Arrueta;idiak;idiák;;NafarroaBehera;Nafar-Lapurtarra;
175532;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Arrueta;ídjak;idiák;;NafarroaBehera;Nafar-Lapurtarra;
175533;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Asteasu;iriddak;iríddak;;Gipuzkoa;Erdialdekoa;
175534;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Ataun;idik;irík;;Gipuzkoa;Erdialdekoa;
175535;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Azkaine;idiak;idíák;;Lapurdi;Nafar-Lapurtarra;
175536;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Azkoitia;idi¡ek;irí¡ek;;Gipuzkoa;Erdialdekoa;
175537;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Azpeitia;idiyek;iríyek;;Gipuzkoa;Erdialdekoa;
175538;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Baigorri;idiak;idiak;;NafarroaBehera;Nafar-Lapurtarra;
175539;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Bakio;idi¡ek;idí¡ék;;Bizkaia;Mendebaldekoa;
175540;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Bardoze;idiak;ídiak;;Lapurdi;Nafar-Lapurtarra;
175541;1055;Izen morfologia: izen arrunten deklinabide;i + ak;Bardoze;ídjak;ídiak;;Lapurdi;Nafar-Lapurtarra;
