;Index;Tema;Pregunta;Lugar;Lema;Respuesta;Respuesta(Fon);Provincia;Dialectos;PalabraBase
172171;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bidarrai;elizán;elizán;;NafarroaBehera;Nafar-Lapurtarra;iglesia
172173;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Busturia;eléixan;eléixan;;Bizkaia;Mendebaldekoa;iglesia
172174;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Deba;eléisan;eléisan;;Gipuzkoa;Mendebaldekoa;iglesia
172175;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Deba;elísan;elísan;;Gipuzkoa;Mendebaldekoa;iglesia
172176;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Dima;elexán;elexán;;Bizkaia;Mendebaldekoa;iglesia
172177;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Domintxaine;élizán;élizán;;Zuberoa;Zuberotarra;iglesia
172178;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Donamaria;elízan;elízam;;Nafarroa;Nafarra;iglesia
172179;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Donibane Lohizune;elizán;elizán;;Lapurdi;Nafar-Lapurtarra;iglesia
172181;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Dorrao / Torrano;elízen;elízen;;Nafarroa;Nafarra;iglesia
172183;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Elantxobe;elíxan;elíxan;;Bizkaia;Mendebaldekoa;iglesia
172184;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Elduain;elízen;elízen;;Gipuzkoa;Erdialdekoa;iglesia
172185;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Elgoibar;elízaan;elízaan;;Gipuzkoa;Mendebaldekoa;iglesia
172186;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Elgoibar;altúraan;altúraan;;Gipuzkoa;Mendebaldekoa;falta
172187;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Elorrio;elíxean;elíxean;;Bizkaia;Mendebaldekoa;iglesia
172189;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Errezil;elízan;elízan;;Gipuzkoa;Erdialdekoa;iglesia
172190;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Errigoiti;elixán;elixán;;Bizkaia;Mendebaldekoa;iglesia
172191;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Eskiula;elizán;elizán;;Zuberoa;Zuberotarra;iglesia
172192;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Etxalar;elízan;elízan;;Nafarroa;Nafarra;iglesia
172193;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Etxaleku;elizén;elizén;;Nafarroa;Nafarra;iglesia
172194;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Etxarri (Larraun);elízen;elízen;;Nafarroa;Nafarra;iglesia
172197;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Eugi;elízen;elízem;;Nafarroa;Nafarra;iglesia
172198;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ezkio-Itsaso;elízan;elízam;;Gipuzkoa;Erdialdekoa;iglesia
172199;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ezkurra;élizén;élizén;;Nafarroa;Nafarra;iglesia
172200;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ezterenzubi;elizán;elizán;;NafarroaBehera;Nafar-Lapurtarra;iglesia
172201;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ezterenzubi;elizán;bordan;;NafarroaBehera;Nafar-Lapurtarra;iglesia
172202;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Gaintza;elízen;elízen;;Nafarroa;Nafarra;iglesia
172203;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Gamarte;elizán;elizán;;NafarroaBehera;Nafar-Lapurtarra;iglesia
172204;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Gamiz-Fika;eleixán;eleixán;;Bizkaia;Mendebaldekoa;iglesia
172205;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Garrüze;elizán;elizán;;NafarroaBehera;Nafar-Lapurtarra;iglesia
172206;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Getaria;eleéizan;eléizam;;Gipuzkoa;Erdialdekoa;iglesia
172207;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Getxo;eleixán;eleixán;;Bizkaia;Mendebaldekoa;iglesia
172208;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Gizaburuaga;elexán;elexán;;Bizkaia;Mendebaldekoa;iglesia
172209;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Goizueta;elízan;elízan;;Nafarroa;Nafarra;iglesia
172210;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Hazparne;elizán;elizán;;Lapurdi;Nafar-Lapurtarra;iglesia
172211;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Hendaia;élizan;élizan;;Lapurdi;Nafar-Lapurtarra;iglesia
172213;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Hondarribia;elísan;elísan;;Gipuzkoa;Erdialdekoa;iglesia
172214;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ibarruri (Muxika);elíxan;elíxan;;Bizkaia;Mendebaldekoa;iglesia
172215;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Igoa;elízen;elízen;;Nafarroa;Nafarra;iglesia
172216;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ikaztegieta;elizan;elizam;;Gipuzkoa;Erdialdekoa;iglesia
172217;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Irisarri;elizán;elizán;;NafarroaBehera;Nafar-Lapurtarra;iglesia
172218;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Itsasu;elízan;elízan;;Lapurdi;Nafar-Lapurtarra;iglesia
172219;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Izturitze;elízan;elízan;;NafarroaBehera;Nafar-Lapurtarra;iglesia
172220;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Jaurrieta;elízan;elítzan;;Nafarroa;Nafarra;iglesia
172221;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Jutsi;elizan;elizan;;NafarroaBehera;Nafar-Lapurtarra;iglesia
172222;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Kortezubi;elexán;elexán;;Bizkaia;Mendebaldekoa;iglesia
172223;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Landibarre;elizán;elizán;;NafarroaBehera;Nafar-Lapurtarra;iglesia
172224;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Larrabetzu;elíxan;elíxan;;Bizkaia;Mendebaldekoa;iglesia
172225;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Larraine;elizán;elizán;;Zuberoa;Zuberotarra;iglesia
172226;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Larzabale;elizán;elizán;;NafarroaBehera;Nafar-Lapurtarra;iglesia
172228;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Laukiz;elexán;elexán;;Bizkaia;Mendebaldekoa;iglesia
172229;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Legazpi;elizan;elizan;;Gipuzkoa;Erdialdekoa;iglesia
172230;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Leintz Gatzaga;eléixan;eléixan;;Gipuzkoa;Mendebaldekoa;iglesia
172231;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Leioa;elexán;elexán;;Bizkaia;Mendebaldekoa;iglesia
172232;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Leitza;elizén;elizén;;Nafarroa;Nafarra;iglesia
172233;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Lekaroz;elízan;elízam;;Nafarroa;Nafarra;iglesia
172234;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Lekeitio;elíxan;elíxan;;Bizkaia;Mendebaldekoa;iglesia
172235;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Lemoa;elexán;elexán;;Bizkaia;Mendebaldekoa;iglesia
172236;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Lemoiz;elixán;elixán;;Bizkaia;Mendebaldekoa;iglesia
172237;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Luzaide / Valcarlos;elízan;elízan;;Nafarroa;Nafarra;iglesia
172238;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Makea;elizán;elizám;;Lapurdi;Nafar-Lapurtarra;iglesia
172239;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Mañaria;elíxan;elíxan;;Bizkaia;Mendebaldekoa;iglesia
172240;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Mendaro;elísan;elísan;;Gipuzkoa;Mendebaldekoa;iglesia
172241;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Mendata;elixán;elixán;;Bizkaia;Mendebaldekoa;iglesia
172243;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Montori;élizán;élizán;;Zuberoa;Zuberotarra;iglesia
172244;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Mugerre;elizan;elizan;;Lapurdi;Nafar-Lapurtarra;iglesia
172245;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Mungia;elixán;elixán;;Bizkaia;Mendebaldekoa;iglesia
172246;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Oderitz;elízan;elízan;;Nafarroa;Nafarra;iglesia
172247;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Oiartzun;elízán;elízán;;Gipuzkoa;Erdialdekoa;iglesia
172248;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Oñati;eléisan;eléisan;;Gipuzkoa;Mendebaldekoa;iglesia
172249;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ondarroa;elíxan;elíxan;;Bizkaia;Mendebaldekoa;iglesia
172250;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Orexa;elízan;elízan;;Gipuzkoa;Erdialdekoa;iglesia
172251;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Orio;elízan;elízan;;Gipuzkoa;Erdialdekoa;iglesia
172252;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Orozko;elixán;elixán;;Bizkaia;Mendebaldekoa;iglesia
172253;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Otxandio;elíxan;elíxan;;Bizkaia;Mendebaldekoa;iglesia
172254;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Pagola;elizán;elizán;;Zuberoa;Zuberotarra;iglesia
172255;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Pasaia;elizán;elizán;;Gipuzkoa;Erdialdekoa;iglesia
172256;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Santa Grazi;elízan;elízan;;Zuberoa;Zuberotarra;iglesia
172257;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Sara;elizán;elizán;;Lapurdi;Nafar-Lapurtarra;iglesia
172258;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Senpere;elízan;elízan;;Lapurdi;Nafar-Lapurtarra;iglesia
172259;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Sohüta;elizán;elizán;;Zuberoa;Zuberotarra;iglesia
172260;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Sondika;elexán;elexán;;Bizkaia;Mendebaldekoa;iglesia
172261;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Suarbe;elízen;elízen;;Nafarroa;Nafarra;iglesia
172262;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Sunbilla;elízan;elízan;;Nafarroa;Nafarra;iglesia
172263;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Tolosa;élizán;élizám;;Gipuzkoa;Erdialdekoa;iglesia
172264;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Uharte Garazi;elizán;elizán;;NafarroaBehera;Nafar-Lapurtarra;iglesia
172265;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Urdiain;élizán;élizán;;Nafarroa;Nafarra;iglesia
172266;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Urdiñarbe;elizán;elizán;;Zuberoa;Zuberotarra;iglesia
172267;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Urketa;elízan;elízan;;Lapurdi;Nafar-Lapurtarra;iglesia
172268;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Urretxu;elízan;elízan;;Gipuzkoa;Erdialdekoa;iglesia
172269;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ürrüstoi;elizán;elizán;;Zuberoa;Zuberotarra;iglesia
172270;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Uztaritze;elízan;elízan;;Lapurdi;Nafar-Lapurtarra;iglesia
172271;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Zaratamo;eléxan;eléxan;;Bizkaia;Mendebaldekoa;iglesia
172272;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Zeanuri;elexán;elexán;;Bizkaia;Mendebaldekoa;iglesia
172273;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Zeberio;elexán;elexán;;Bizkaia;Mendebaldekoa;iglesia
172274;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Zegama;elízán;elízán;;Gipuzkoa;Erdialdekoa;iglesia
172275;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Zilbeti;elizén;elizém;;Nafarroa;Nafarra;iglesia
172276;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Zilbeti;elizán;tiéndan;;Nafarroa;Nafarra;iglesia
172278;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Zornotza;elíxan;elíxan;;Bizkaia;Mendebaldekoa;iglesia
172279;1037;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Zugarramurdi;elízan;elízam;;Nafarroa;Nafarra;iglesia
172282;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ahetze;elízetán / eléxetán;elízetán;;Lapurdi;Nafar-Lapurtarra;iglesia
172283;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Aia;élizetan;élizetan;;Gipuzkoa;Erdialdekoa;iglesia
172284;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Aldude;elízetan / eléixetan;elízetan;;NafarroaBehera;Nafar-Lapurtarra;iglesia
172285;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Alkotz;elízetan / eléixetan;elízetan;;Nafarroa;Nafarra;iglesia
172286;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Alkotz;déndetan;férietan;;Nafarroa;Nafarra;mercado
172287;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Alkotz;déndetan;tiéndetan;;Nafarroa;Nafarra;mercado
172288;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Altzai;elizétan / elixétan;elizétan;;Zuberoa;Zuberotarra;iglesia
172289;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Altzürükü;elizétan / elixétan;elizétan;;Zuberoa;Zuberotarra;iglesia
172290;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Amezketa;déndatán;déndatán;;Gipuzkoa;Erdialdekoa;mercado
172291;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Andoain;élizetán / élixetán;élizetán;;Gipuzkoa;Erdialdekoa;iglesia
172292;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Aniz;elízetan / eléixetan;elízetam;;Nafarroa;Nafarra;iglesia
172293;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Aramaio;elísatan / eléixatan;eléixatan;;Araba;Mendebaldekoa;iglesia
172294;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Araotz (Oñati);elísatan / eléixatan;elésatan;;Gipuzkoa;Mendebaldekoa;iglesia
172295;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arbizu;elízetán / eléxetán;elízetán;;Nafarroa;Nafarra;iglesia
172297;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Armendaritze;elizetán;elizetán;;NafarroaBehera;Nafar-Lapurtarra;iglesia
172298;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arnegi;elizetán;elizetán;;NafarroaBehera;Nafar-Lapurtarra;iglesia
172299;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arrangoitze;elízetán / eléxetán;elízetán;;Lapurdi;Nafar-Lapurtarra;iglesia
172300;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arrasate;dendétan;dendétan;;Gipuzkoa;Mendebaldekoa;mercado
172301;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arrazola (Atxondo);elísatan / eléixatan;elíxatan;;Bizkaia;Mendebaldekoa;iglesia
172302;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arrieta;elísatan / eléixatan;elíxatan;;Bizkaia;Mendebaldekoa;iglesia
172304;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arrueta;elízetan / eléixetan;elízetan;;NafarroaBehera;Nafar-Lapurtarra;iglesia
172305;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Asteasu;élizetán / élixetán;élizetán;;Gipuzkoa;Erdialdekoa;iglesia
172306;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ataun;elízetan / eléixetan;elízetan;;Gipuzkoa;Erdialdekoa;iglesia
172307;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Azkaine;elízetán / eléxetán;elízetán;;Lapurdi;Nafar-Lapurtarra;iglesia
172308;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Azkoitia;élizetan;élizetan;;Gipuzkoa;Erdialdekoa;iglesia
172309;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Azpeitia;elízetán / eléxetán;elízetán;;Gipuzkoa;Erdialdekoa;iglesia
172310;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Baigorri;elízetan / eléixetan;elízetan;;NafarroaBehera;Nafar-Lapurtarra;iglesia
172311;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Baigorri;déndetan;bórdetan;;NafarroaBehera;Nafar-Lapurtarra;mercado
172312;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bakio;elísatan / eléixatan;eléixatan;;Bizkaia;Mendebaldekoa;iglesia
172313;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bardoze;élizetan;élizetan;;Lapurdi;Nafar-Lapurtarra;iglesia
172314;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bardoze;déndetan;plázetan;;Lapurdi;Nafar-Lapurtarra;mercado
172315;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bardoze;dendétan;metétan;;Lapurdi;Nafar-Lapurtarra;mercado
172316;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Barkoxe;elizétan / elixétan;elizétan;;Zuberoa;Zuberotarra;iglesia
172317;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bastida;elizétan / elixétan;elizétan;;NafarroaBehera;Nafar-Lapurtarra;iglesia
172318;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Beasain;elízatan;elízatan;;Gipuzkoa;Erdialdekoa;iglesia
172319;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Behorlegi;elizetán;elizetán;;NafarroaBehera;Nafar-Lapurtarra;iglesia
172320;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Beizama;elízatán;elízatán;;Gipuzkoa;Erdialdekoa;iglesia
172321;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Beizama;déndatán;déndatán;;Gipuzkoa;Erdialdekoa;mercado
172322;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bergara;elízetan / eléixetan;elízetan;;Gipuzkoa;Mendebaldekoa;iglesia
172323;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bermeo;elízetan / eléixetan;elíxetan;;Bizkaia;Mendebaldekoa;iglesia
172324;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Berriz;elízetan / eléixetan;elíxetan;;Bizkaia;Mendebaldekoa;iglesia
172325;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Beruete;élizetán / élixetán;élizetán;;Nafarroa;Nafarra;iglesia
172326;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Beskoitze;elízetan / eléixetan;elízetan;;Lapurdi;Nafar-Lapurtarra;iglesia
172327;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bidarrai;elízetán / eléxetán;elízetán;;NafarroaBehera;Nafar-Lapurtarra;iglesia
172329;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Busturia;elísatan / eléixatan;eléixatan;;Bizkaia;Mendebaldekoa;iglesia
172330;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Deba;elízetán / eléxetán;eléisetán;;Gipuzkoa;Mendebaldekoa;iglesia
172331;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Dima;élizetan;élesetan;;Bizkaia;Mendebaldekoa;iglesia
172332;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Domintxaine;elízatan;elízatan;;Zuberoa;Zuberotarra;iglesia
172333;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Domintxaine;erréketan;erréketan;;Zuberoa;Zuberotarra;río
172334;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Domintxaine;elísatan / eléixatan;elízAEtan;;Zuberoa;Zuberotarra;iglesia
172335;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Donamaria;elízetan / eléixetan;elízetan;;Nafarroa;Nafarra;iglesia
172336;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Donibane Lohizune;elizetán;elizetán;;Lapurdi;Nafar-Lapurtarra;iglesia
172338;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Dorrao / Torrano;elízetán / eléxetán;elízetán;;Nafarroa;Nafarra;iglesia
172340;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Elantxobe;elísatan / eléixatan;elíxatan;;Bizkaia;Mendebaldekoa;iglesia
172341;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Elduain;élizetán / élixetán;élizetán;;Gipuzkoa;Erdialdekoa;iglesia
172342;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Elgoibar;elízaan;elízaan;;Gipuzkoa;Mendebaldekoa;iglesia
172343;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Elorrio;elízetan / eléixetan;elíxetan;;Bizkaia;Mendebaldekoa;iglesia
172345;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Errezil;elízatan;elízatan;;Gipuzkoa;Erdialdekoa;iglesia
172346;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Errigoiti;élizatán / élixatán;elíxatán;;Bizkaia;Mendebaldekoa;iglesia
172347;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Eskiula;elizétan / elixétan;elizétan;;Zuberoa;Zuberotarra;iglesia
172348;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Etxalar;elízetan / eléixetan;elízetan;;Nafarroa;Nafarra;iglesia
172349;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Etxaleku;elizetán;elizetán;;Nafarroa;Nafarra;iglesia
172350;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Etxarri (Larraun);elízetán / eléxetán;elízetán;;Nafarroa;Nafarra;iglesia
172353;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Eugi;elízetan / eléixetan;elízetan;;Nafarroa;Nafarra;iglesia
172354;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ezkio-Itsaso;élizatán / élixatán;élizatán;;Gipuzkoa;Erdialdekoa;iglesia
172355;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ezkio-Itsaso;déndatán;déndatán;;Gipuzkoa;Erdialdekoa;mercado
172356;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ezkurra;élizetán / élixetán;élizetán;;Nafarroa;Nafarra;iglesia
172357;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ezterenzubi;elízetan / eléixetan;elízetan;;NafarroaBehera;Nafar-Lapurtarra;iglesia
172358;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Gaintza;elízetán / eléxetán;elízetán;;Nafarroa;Nafarra;iglesia
172359;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Gamarte;elizetán;elizetán;;NafarroaBehera;Nafar-Lapurtarra;iglesia
172360;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Gamiz-Fika;elízetan / eléixetan;eléixetan;;Bizkaia;Mendebaldekoa;iglesia
172361;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Garrüze;elizetán;elizetán;;NafarroaBehera;Nafar-Lapurtarra;iglesia
172362;1038;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Getaria;elízetan / eléixetan;eléizetan;;Gipuzkoa;Erdialdekoa;iglesia
